,TIME_PERIOD,Country,gdp_growth_MoM
2249,1979-06,Germany,0.6012039740102046
5870,1979-06,United States,0.03438582526009171
554,1979-06,Canada,0.32507462202254866
4119,1979-07,Japan,0.20797094904041113
1482,1979-07,France,0.1507974962298615
2250,1979-07,Germany,2.50999369999505e-06
555,1979-07,Canada,0.20117282119268354
5871,1979-07,United States,0.20341727042597757
4947,1979-07,United Kingdom,-0.0653709094757966
3351,1979-07,Italy,0.3976846834200787
5872,1979-08,United States,0.20341727042597757
3352,1979-08,Italy,0.3976846834200787
2251,1979-08,Germany,2.50999369999505e-06
4948,1979-08,United Kingdom,-0.0653709094757966
1483,1979-08,France,0.1507974962298615
556,1979-08,Canada,0.20117282119268354
4120,1979-08,Japan,0.20797094904041113
3353,1979-09,Italy,0.3976846834200787
2252,1979-09,Germany,2.50999369999505e-06
1484,1979-09,France,0.1507974962298615
5873,1979-09,United States,0.20341727042597757
557,1979-09,Canada,0.20117282119268354
4949,1979-09,United Kingdom,-0.0653709094757966
4121,1979-09,Japan,0.20797094904041113
5874,1979-10,United States,0.07723032001439356
1485,1979-10,France,0.06319117292726584
4122,1979-10,Japan,0.1278427530077444
558,1979-10,Canada,0.18664039889286976
4950,1979-10,United Kingdom,0.2646754167309042
3354,1979-10,Italy,0.4968665754358981
2253,1979-10,Germany,0.17276462643492096
4123,1979-11,Japan,0.1278427530077444
4951,1979-11,United Kingdom,0.2646754167309042
5875,1979-11,United States,0.07723032001439356
3355,1979-11,Italy,0.4968665754358981
1486,1979-11,France,0.06319117292726584
2254,1979-11,Germany,0.17276462643492096
559,1979-11,Canada,0.18664039889286976
2255,1979-12,Germany,0.17276462643492096
4124,1979-12,Japan,0.1278427530077444
1487,1979-12,France,0.06319117292726584
4952,1979-12,United Kingdom,0.2646754167309042
3356,1979-12,Italy,0.4968665754358981
5876,1979-12,United States,0.07723032001439356
560,1979-12,Canada,0.18664039889286976
3357,1980-01,Italy,0.06538153994527174
5877,1980-01,United States,0.09545539713259954
561,1980-01,Canada,0.19215539621034883
4125,1980-01,Japan,0.11402226016951378
4953,1980-01,United Kingdom,0.6411834178463802
2256,1980-01,Germany,0.21671854421526304
1488,1980-01,France,0.30527749162370177
5878,1980-02,United States,0.09545539713259954
562,1980-02,Canada,0.19215539621034883
4126,1980-02,Japan,0.11402226016951378
4954,1980-02,United Kingdom,0.6411834178463802
2257,1980-02,Germany,0.21671854421526304
3358,1980-02,Italy,0.06538153994527174
1489,1980-02,France,0.30527749162370177
2258,1980-03,Germany,0.21671854421526304
1490,1980-03,France,0.30527749162370177
5879,1980-03,United States,0.09545539713259954
3359,1980-03,Italy,0.06538153994527174
563,1980-03,Canada,0.19215539621034883
4127,1980-03,Japan,0.11402226016951378
4955,1980-03,United Kingdom,0.6411834178463802
2259,1980-04,Germany,0.2911346696166017
1491,1980-04,France,0.42060506917124485
564,1980-04,Canada,0.014788627048531344
5880,1980-04,United States,-0.019752235092148407
3360,1980-04,Italy,0.21102092853511212
4956,1980-04,United Kingdom,0.010969411342819368
4128,1980-04,Japan,0.2209363833680068
4129,1980-05,Japan,0.2209363833680068
565,1980-05,Canada,0.014788627048531344
1492,1980-05,France,0.42060506917124485
3361,1980-05,Italy,0.21102092853511212
4957,1980-05,United Kingdom,0.010969411342819368
5881,1980-05,United States,-0.019752235092148407
2260,1980-05,Germany,0.2911346696166017
4130,1980-06,Japan,0.2209363833680068
1493,1980-06,France,0.42060506917124485
3362,1980-06,Italy,0.21102092853511212
4958,1980-06,United Kingdom,0.010969411342819368
2261,1980-06,Germany,0.2911346696166017
566,1980-06,Canada,0.014788627048531344
5882,1980-06,United States,-0.019752235092148407
1494,1980-07,France,0.04805329765070443
5883,1980-07,United States,0.041300498674501473
2262,1980-07,Germany,0.15503431064935358
567,1980-07,Canada,0.0285016358771919
4959,1980-07,United Kingdom,0.04225362796968335
3363,1980-07,Italy,0.027148702926822255
4131,1980-07,Japan,0.47971685096373684
3364,1980-08,Italy,0.027148702926822255
4960,1980-08,United Kingdom,0.04225362796968335
2263,1980-08,Germany,0.15503431064935358
4132,1980-08,Japan,0.47971685096373684
568,1980-08,Canada,0.0285016358771919
1495,1980-08,France,0.04805329765070443
5884,1980-08,United States,0.041300498674501473
4961,1980-09,United Kingdom,0.04225362796968335
3365,1980-09,Italy,0.027148702926822255
1496,1980-09,France,0.04805329765070443
569,1980-09,Canada,0.0285016358771919
4133,1980-09,Japan,0.47971685096373684
2264,1980-09,Germany,0.15503431064935358
5885,1980-09,United States,0.041300498674501473
4962,1980-10,United Kingdom,0.5760504354224119
2265,1980-10,Germany,0.04637030532515651
570,1980-10,Canada,0.3358177690106039
4134,1980-10,Japan,0.4620849674244598
3366,1980-10,Italy,0.22811031862487585
1497,1980-10,France,0.05501845822378815
5886,1980-10,United States,0.4202702851236544
4135,1980-11,Japan,0.4620849674244598
2266,1980-11,Germany,0.04637030532515651
3367,1980-11,Italy,0.22811031862487585
5887,1980-11,United States,0.4202702851236544
571,1980-11,Canada,0.3358177690106039
4963,1980-11,United Kingdom,0.5760504354224119
1498,1980-11,France,0.05501845822378815
4136,1980-12,Japan,0.4620849674244598
4964,1980-12,United Kingdom,0.5760504354224119
1499,1980-12,France,0.05501845822378815
2267,1980-12,Germany,0.04637030532515651
3368,1980-12,Italy,0.22811031862487585
572,1980-12,Canada,0.3358177690106039
5888,1980-12,United States,0.4202702851236544
1500,1981-01,France,0.11111002044967022
3369,1981-01,Italy,0.2455057563169697
4137,1981-01,Japan,0.17278528343946364
4965,1981-01,United Kingdom,0.0222553980212008
2268,1981-01,Germany,0.2985914708822055
573,1981-01,Canada,0.4665718726325585
5889,1981-01,United States,0.4357174413920861
4138,1981-02,Japan,0.17278528343946364
4966,1981-02,United Kingdom,0.0222553980212008
5890,1981-02,United States,0.4357174413920861
3370,1981-02,Italy,0.2455057563169697
1501,1981-02,France,0.11111002044967022
574,1981-02,Canada,0.4665718726325585
2269,1981-02,Germany,0.2985914708822055
5891,1981-03,United States,0.4357174413920861
575,1981-03,Canada,0.4665718726325585
4139,1981-03,Japan,0.17278528343946364
4967,1981-03,United Kingdom,0.0222553980212008
1502,1981-03,France,0.11111002044967022
3371,1981-03,Italy,0.2455057563169697
2270,1981-03,Germany,0.2985914708822055
2271,1981-04,Germany,0.09129126141327115
1503,1981-04,France,0.2064705960823916
576,1981-04,Canada,0.2792281334783162
5892,1981-04,United States,0.36263100536376414
4968,1981-04,United Kingdom,0.07363715842622853
4140,1981-04,Japan,0.3052573958307452
3372,1981-04,Italy,0.0611798263997958
577,1981-05,Canada,0.2792281334783162
5893,1981-05,United States,0.36263100536376414
4969,1981-05,United Kingdom,0.07363715842622853
4141,1981-05,Japan,0.3052573958307452
2272,1981-05,Germany,0.09129126141327115
1504,1981-05,France,0.2064705960823916
3373,1981-05,Italy,0.0611798263997958
3374,1981-06,Italy,0.0611798263997958
4142,1981-06,Japan,0.3052573958307452
5894,1981-06,United States,0.36263100536376414
4970,1981-06,United Kingdom,0.07363715842622853
578,1981-06,Canada,0.2792281334783162
2273,1981-06,Germany,0.09129126141327115
1505,1981-06,France,0.2064705960823916
4143,1981-07,Japan,0.08043527364359304
4971,1981-07,United Kingdom,0.27842546486933495
1506,1981-07,France,0.18679316475767216
2274,1981-07,Germany,0.08106261498405054
579,1981-07,Canada,0.5344526966871206
5895,1981-07,United States,0.30009902105697583
3375,1981-07,Italy,0.015204421282345448
2275,1981-08,Germany,0.08106261498405054
4144,1981-08,Japan,0.08043527364359304
1507,1981-08,France,0.18679316475767216
5896,1981-08,United States,0.30009902105697583
4972,1981-08,United Kingdom,0.27842546486933495
580,1981-08,Canada,0.5344526966871206
3376,1981-08,Italy,0.015204421282345448
5897,1981-09,United States,0.30009902105697583
4973,1981-09,United Kingdom,0.27842546486933495
4145,1981-09,Japan,0.08043527364359304
581,1981-09,Canada,0.5344526966871206
1508,1981-09,France,0.18679316475767216
3377,1981-09,Italy,0.015204421282345448
2276,1981-09,Germany,0.08106261498405054
1509,1981-10,France,0.17031971173705962
4974,1981-10,United Kingdom,0.038289764329204834
4146,1981-10,Japan,0.20044886286787444
582,1981-10,Canada,0.18562540508208447
2277,1981-10,Germany,0.026999566225938354
5898,1981-10,United States,0.5525298635244514
3378,1981-10,Italy,0.21905847988680627
2278,1981-11,Germany,0.026999566225938354
5899,1981-11,United States,0.5525298635244514
4147,1981-11,Japan,0.20044886286787444
3379,1981-11,Italy,0.21905847988680627
1510,1981-11,France,0.17031971173705962
4975,1981-11,United Kingdom,0.038289764329204834
583,1981-11,Canada,0.18562540508208447
4976,1981-12,United Kingdom,0.038289764329204834
4148,1981-12,Japan,0.20044886286787444
3380,1981-12,Italy,0.21905847988680627
5900,1981-12,United States,0.5525298635244514
1511,1981-12,France,0.17031971173705962
584,1981-12,Canada,0.18562540508208447
2279,1981-12,Germany,0.026999566225938354
585,1982-01,Canada,0.47534488441149847
3381,1982-01,Italy,0.013351849464331322
4977,1982-01,United Kingdom,0.05878549371374042
1512,1982-01,France,0.2065341984535991
2280,1982-01,Germany,0.11190121916390394
4149,1982-01,Japan,0.3630648465633004
5901,1982-01,United States,0.17887293491469425
2281,1982-02,Germany,0.11190121916390394
4978,1982-02,United Kingdom,0.05878549371374042
5902,1982-02,United States,0.17887293491469425
1513,1982-02,France,0.2065341984535991
4150,1982-02,Japan,0.3630648465633004
586,1982-02,Canada,0.47534488441149847
3382,1982-02,Italy,0.013351849464331322
1514,1982-03,France,0.2065341984535991
587,1982-03,Canada,0.47534488441149847
4151,1982-03,Japan,0.3630648465633004
4979,1982-03,United Kingdom,0.05878549371374042
3383,1982-03,Italy,0.013351849464331322
5903,1982-03,United States,0.17887293491469425
2282,1982-03,Germany,0.11190121916390394
4980,1982-04,United Kingdom,0.27045745811756405
4152,1982-04,Japan,0.19033036304758633
5904,1982-04,United States,0.13345618099332834
1515,1982-04,France,0.19549663967922415
588,1982-04,Canada,0.46715029341156267
2283,1982-04,Germany,0.2728953572924764
3384,1982-04,Italy,0.10545428087458275
3385,1982-05,Italy,0.10545428087458275
4153,1982-05,Japan,0.19033036304758633
5905,1982-05,United States,0.13345618099332834
589,1982-05,Canada,0.46715029341156267
2284,1982-05,Germany,0.2728953572924764
1516,1982-05,France,0.19549663967922415
4981,1982-05,United Kingdom,0.27045745811756405
4982,1982-06,United Kingdom,0.27045745811756405
2285,1982-06,Germany,0.2728953572924764
1517,1982-06,France,0.19549663967922415
5906,1982-06,United States,0.13345618099332834
4154,1982-06,Japan,0.19033036304758633
590,1982-06,Canada,0.46715029341156267
3386,1982-06,Italy,0.10545428087458275
1518,1982-07,France,0.019774343231696245
5907,1982-07,United States,0.14833858332856997
3387,1982-07,Italy,0.01815685581428994
591,1982-07,Canada,0.5162755948793234
4155,1982-07,Japan,0.12845961388231242
4983,1982-07,United Kingdom,0.06990163535163552
2286,1982-07,Germany,0.7736543064260821
5908,1982-08,United States,0.14833858332856997
4984,1982-08,United Kingdom,0.06990163535163552
592,1982-08,Canada,0.5162755948793234
3388,1982-08,Italy,0.01815685581428994
1519,1982-08,France,0.019774343231696245
4156,1982-08,Japan,0.12845961388231242
2287,1982-08,Germany,0.7736543064260821
3389,1982-09,Italy,0.01815685581428994
1520,1982-09,France,0.019774343231696245
5909,1982-09,United States,0.14833858332856997
4157,1982-09,Japan,0.12845961388231242
4985,1982-09,United Kingdom,0.06990163535163552
593,1982-09,Canada,0.5162755948793234
2288,1982-09,Germany,0.7736543064260821
2289,1982-10,Germany,0.07421832715702581
4158,1982-10,Japan,0.33692956059298607
1521,1982-10,France,0.16930654356009267
5910,1982-10,United States,0.013162257544460099
594,1982-10,Canada,0.5741942942638859
4986,1982-10,United Kingdom,0.19150537119791244
3390,1982-10,Italy,0.10820997932926069
1522,1982-11,France,0.16930654356009267
3391,1982-11,Italy,0.10820997932926069
4987,1982-11,United Kingdom,0.19150537119791244
2290,1982-11,Germany,0.07421832715702581
5911,1982-11,United States,0.013162257544460099
4159,1982-11,Japan,0.33692956059298607
595,1982-11,Canada,0.5741942942638859
4160,1982-12,Japan,0.33692956059298607
4988,1982-12,United Kingdom,0.19150537119791244
596,1982-12,Canada,0.5741942942638859
2291,1982-12,Germany,0.07421832715702581
1523,1982-12,France,0.16930654356009267
5912,1982-12,United States,0.013162257544460099
3392,1982-12,Italy,0.10820997932926069
597,1983-01,Canada,0.3810834914862591
2292,1983-01,Germany,0.23992315427351407
5913,1983-01,United States,0.32340078282569795
1524,1983-01,France,0.11451844984825255
3393,1983-01,Italy,0.0857015729162085
4989,1983-01,United Kingdom,0.4309224817094479
4161,1983-01,Japan,0.02059347751229068
5914,1983-02,United States,0.32340078282569795
4990,1983-02,United Kingdom,0.4309224817094479
3394,1983-02,Italy,0.0857015729162085
4162,1983-02,Japan,0.02059347751229068
598,1983-02,Canada,0.3810834914862591
1525,1983-02,France,0.11451844984825255
2293,1983-02,Germany,0.23992315427351407
3395,1983-03,Italy,0.0857015729162085
4991,1983-03,United Kingdom,0.4309224817094479
5915,1983-03,United States,0.32340078282569795
599,1983-03,Canada,0.3810834914862591
4163,1983-03,Japan,0.02059347751229068
1526,1983-03,France,0.11451844984825255
2294,1983-03,Germany,0.23992315427351407
4164,1983-04,Japan,0.20551896357544108
2295,1983-04,Germany,0.2709075535026326
600,1983-04,Canada,0.43787295388675473
5916,1983-04,United States,0.48511503906118003
4992,1983-04,United Kingdom,0.19214505745610921
1527,1983-04,France,0.01790619926135273
3396,1983-04,Italy,0.04186440081441822
4165,1983-05,Japan,0.20551896357544108
4993,1983-05,United Kingdom,0.19214505745610921
2296,1983-05,Germany,0.2709075535026326
5917,1983-05,United States,0.48511503906118003
1528,1983-05,France,0.01790619926135273
3397,1983-05,Italy,0.04186440081441822
601,1983-05,Canada,0.43787295388675473
5918,1983-06,United States,0.48511503906118003
1529,1983-06,France,0.01790619926135273
3398,1983-06,Italy,0.04186440081441822
2297,1983-06,Germany,0.2709075535026326
602,1983-06,Canada,0.43787295388675473
4166,1983-06,Japan,0.20551896357544108
4994,1983-06,United Kingdom,0.19214505745610921
3399,1983-07,Italy,0.41982488880794633
2298,1983-07,Germany,0.07493024261163794
5919,1983-07,United States,0.4420820268268548
4995,1983-07,United Kingdom,0.2914801748504683
4167,1983-07,Japan,0.3565305202242437
603,1983-07,Canada,0.28532603192399986
1530,1983-07,France,0.05087862843831337
3400,1983-08,Italy,0.41982488880794633
4996,1983-08,United Kingdom,0.2914801748504683
1531,1983-08,France,0.05087862843831337
4168,1983-08,Japan,0.3565305202242437
5920,1983-08,United States,0.4420820268268548
2299,1983-08,Germany,0.07493024261163794
604,1983-08,Canada,0.28532603192399986
5921,1983-09,United States,0.4420820268268548
2300,1983-09,Germany,0.07493024261163794
605,1983-09,Canada,0.28532603192399986
4169,1983-09,Japan,0.3565305202242437
3401,1983-09,Italy,0.41982488880794633
1532,1983-09,France,0.05087862843831337
4997,1983-09,United Kingdom,0.2914801748504683
4170,1983-10,Japan,0.2238573445922747
1533,1983-10,France,0.17502384668669246
606,1983-10,Canada,0.3090513260539447
4998,1983-10,United Kingdom,0.20285793509309968
2301,1983-10,Germany,0.3357483721260792
3402,1983-10,Italy,0.47618685391934457
5922,1983-10,United States,0.45593015366045697
607,1983-11,Canada,0.3090513260539447
4999,1983-11,United Kingdom,0.20285793509309968
5923,1983-11,United States,0.45593015366045697
2302,1983-11,Germany,0.3357483721260792
1534,1983-11,France,0.17502384668669246
4171,1983-11,Japan,0.2238573445922747
3403,1983-11,Italy,0.47618685391934457
5924,1983-12,United States,0.45593015366045697
2303,1983-12,Germany,0.3357483721260792
1535,1983-12,France,0.17502384668669246
3404,1983-12,Italy,0.47618685391934457
4172,1983-12,Japan,0.2238573445922747
608,1983-12,Canada,0.3090513260539447
5000,1983-12,United Kingdom,0.20285793509309968
2304,1984-01,Germany,0.3243103283505453
1536,1984-01,France,0.13061496325420885
609,1984-01,Canada,0.3979550153589939
5925,1984-01,United States,0.43496802398933565
5001,1984-01,United Kingdom,0.2256910961408145
3405,1984-01,Italy,0.0701811240307394
4173,1984-01,Japan,0.2909980718137024
1537,1984-02,France,0.13061496325420885
5926,1984-02,United States,0.43496802398933565
2305,1984-02,Germany,0.3243103283505453
5002,1984-02,United Kingdom,0.2256910961408145
610,1984-02,Canada,0.3979550153589939
3406,1984-02,Italy,0.0701811240307394
4174,1984-02,Japan,0.2909980718137024
4175,1984-03,Japan,0.2909980718137024
5003,1984-03,United Kingdom,0.2256910961408145
3407,1984-03,Italy,0.0701811240307394
2306,1984-03,Germany,0.3243103283505453
1538,1984-03,France,0.13061496325420885
5927,1984-03,United States,0.43496802398933565
611,1984-03,Canada,0.3979550153589939
2307,1984-04,Germany,0.16834876454384617
5928,1984-04,United States,0.39723289939371553
1539,1984-04,France,0.13857989271927296
5004,1984-04,United Kingdom,0.866217345731752
4176,1984-04,Japan,0.3598142842210523
612,1984-04,Canada,0.4326737702693717
3408,1984-04,Italy,0.09750526565240825
613,1984-05,Canada,0.4326737702693717
5005,1984-05,United Kingdom,0.866217345731752
4177,1984-05,Japan,0.3598142842210523
5929,1984-05,United States,0.39723289939371553
1540,1984-05,France,0.13857989271927296
